algorithm,budget_multiplier,function,dimension,instance,evaluations,best_f,final_target_hit,elapsed_sec
CMA-ES-sep,100,119,40,3,4000,40.08942926,0,0.0
CMA-ES-sep,100,119,40,4,4000,37.99379966,0,0.0
CMA-ES-sep,100,119,40,5,4000,35.22696975,0,0.0
CMA-ES-sep,100,119,40,6,4000,30.32880473,0,0.0
CMA-ES-sep,100,119,40,7,4000,23.35145066,0,0.0
CMA-ES-sep,100,119,40,8,4000,41.86328776,0,0.0
CMA-ES-sep,100,119,40,9,4000,44.39645021,0,0.0
CMA-ES-sep,100,119,40,10,4000,20.63217216,0,0.0
CMA-ES-sep,100,119,40,11,4000,42.56245196,0,0.0
CMA-ES-sep,100,119,40,12,4000,32.47131541,0,0.0
CMA-ES-sep,100,119,40,13,4000,41.46475023,0,0.0
CMA-ES-sep,100,119,40,14,4000,32.60237669,0,0.0
CMA-ES-sep,100,119,40,15,4000,41.35865375,0,0.0
CMA-ES-sep,100,120,40,1,4000,44.31083031,0,0.0
CMA-ES-sep,100,120,40,2,4000,45.96196979,0,0.0
CMA-ES-sep,100,120,40,3,4000,54.40968351,0,0.0
CMA-ES-sep,100,120,40,4,4000,56.37263309,0,0.0
CMA-ES-sep,100,120,40,5,4000,46.33291612,0,0.0
CMA-ES-sep,100,120,40,6,4000,66.46855046,0,0.0
CMA-ES-sep,100,120,40,7,4000,46.04779835,0,0.0
CMA-ES-sep,100,120,40,8,4000,59.83491742,0,0.0
CMA-ES-sep,100,120,40,9,4000,39.2677027,0,0.0
CMA-ES-sep,100,120,40,10,4000,51.38100504,0,0.0
CMA-ES-sep,100,120,40,11,4000,51.0810119,0,0.0
CMA-ES-sep,100,120,40,12,4000,54.24763934,0,0.0
CMA-ES-sep,100,120,40,13,4000,72.32135798,0,0.0
CMA-ES-sep,100,120,40,14,4000,54.72811765,0,0.0
CMA-ES-sep,100,120,40,15,4000,61.86378605,0,0.0
CMA-ES-sep,100,122,40,1,4000,9.017048334,0,0.0
CMA-ES-sep,100,122,40,2,4000,10.87076476,0,0.0
CMA-ES-sep,100,122,40,3,4000,12.18675802,0,0.0
CMA-ES-sep,100,122,40,4,4000,12.40445122,0,0.0
CMA-ES-sep,100,122,40,5,4000,12.97534666,0,0.0
CMA-ES-sep,100,122,40,6,4000,9.847354548,0,0.0
CMA-ES-sep,100,122,40,7,4000,12.62325317,0,0.0
CMA-ES-sep,100,122,40,8,4000,11.87053729,0,0.0
CMA-ES-sep,100,122,40,9,4000,10.55964992,0,0.0
CMA-ES-sep,100,122,40,10,4000,11.61881479,0,0.0
CMA-ES-sep,100,122,40,11,4000,8.541097903,0,0.0
CMA-ES-sep,100,122,40,12,4000,10.90625605,0,0.0
CMA-ES-sep,100,122,40,13,4000,10.59940501,0,0.0
CMA-ES-sep,100,122,40,14,4000,12.06346839,0,0.0
CMA-ES-sep,100,122,40,15,4000,9.47933682,0,0.0
CMA-ES-sep,100,123,40,1,4000,12.47260881,0,0.0
CMA-ES-sep,100,123,40,2,4000,12.98669968,0,0.0
CMA-ES-sep,100,123,40,3,4000,13.39743164,0,0.0
CMA-ES-sep,100,123,40,4,4000,13.60793958,0,0.0
CMA-ES-sep,100,123,40,5,4000,14.76202393,0,0.0
CMA-ES-sep,100,123,40,6,4000,13.13226836,0,0.0
CMA-ES-sep,100,123,40,7,4000,13.03552785,0,0.0
CMA-ES-sep,100,123,40,8,4000,12.27542146,0,0.0
CMA-ES-sep,100,123,40,9,4000,15.09346648,0,0.0
CMA-ES-sep,100,123,40,10,4000,13.7654605,0,0.0
CMA-ES-sep,100,123,40,11,4000,14.75756989,0,0.0
CMA-ES-sep,100,123,40,12,4000,14.55307862,0,0.0
CMA-ES-sep,100,123,40,13,4000,14.99624809,0,0.0
CMA-ES-sep,100,123,40,14,4000,14.97930101,0,0.0
CMA-ES-sep,100,123,40,15,4000,10.90894993,0,0.0
CMA-ES-sep,100,125,40,1,4000,2.396539072,0,0.0
CMA-ES-sep,100,125,40,2,4000,2.109702963,0,0.0
CMA-ES-sep,100,125,40,3,4000,2.051758621,0,0.0
CMA-ES-sep,100,125,40,4,4000,1.457465772,0,0.0
CMA-ES-sep,100,125,40,5,4000,2.061514872,0,0.0
CMA-ES-sep,100,125,40,6,4000,1.631319611,0,0.0
CMA-ES-sep,100,125,40,7,4000,1.791229365,0,0.0
CMA-ES-sep,100,125,40,8,4000,2.106384163,0,0.0
CMA-ES-sep,100,125,40,9,4000,1.542888818,0,0.0
CMA-ES-sep,100,125,40,10,4000,1.720610343,0,0.0
CMA-ES-sep,100,125,40,11,4000,2.058731621,0,0.0
CMA-ES-sep,100,125,40,12,4000,2.159171827,0,0.0
CMA-ES-sep,100,125,40,13,4000,1.68838023,0,0.0
CMA-ES-sep,100,125,40,14,4000,1.534460908,0,0.0
CMA-ES-sep,100,125,40,15,4000,1.82140075,0,0.0
CMA-ES-sep,100,126,40,1,4000,2.267827011,0,0.0
CMA-ES-sep,100,126,40,2,4000,2.124846347,0,0.0
CMA-ES-sep,100,126,40,3,4000,1.981780828,0,0.0
CMA-ES-sep,100,126,40,4,4000,1.715260744,0,0.0
CMA-ES-sep,100,126,40,5,4000,2.360681918,0,0.0
CMA-ES-sep,100,126,40,6,4000,2.25520059,0,0.0
CMA-ES-sep,100,126,40,7,4000,1.788212428,0,0.0
CMA-ES-sep,100,126,40,8,4000,2.352817252,0,0.0
CMA-ES-sep,100,126,40,9,4000,1.942836346,0,0.0
CMA-ES-sep,100,126,40,10,4000,2.1127264,0,0.0
CMA-ES-sep,100,126,40,11,4000,2.049962054,0,0.0
CMA-ES-sep,100,126,40,12,4000,2.379974041,0,0.0
CMA-ES-sep,100,126,40,13,4000,1.99018786,0,0.0
CMA-ES-sep,100,126,40,14,4000,2.285671125,0,0.0
CMA-ES-sep,100,126,40,15,4000,1.938317052,0,0.0
CMA-ES-sep,100,128,40,1,4000,79.3487282,0,0.0
CMA-ES-sep,100,128,40,2,4000,80.45153325,0,0.0
CMA-ES-sep,100,128,40,3,4000,79.44156176,0,0.0
CMA-ES-sep,100,128,40,4,4000,83.31063923,0,0.0
CMA-ES-sep,100,128,40,5,4000,78.4643909,0,0.0
CMA-ES-sep,100,128,40,6,4000,75.23334346,0,0.0
CMA-ES-sep,100,128,40,7,4000,81.23491469,0,0.0
CMA-ES-sep,100,128,40,8,4000,82.77198857,0,0.0
CMA-ES-sep,100,128,40,9,4000,81.90469689,0,0.0
CMA-ES-sep,100,128,40,10,4000,80.04524258,0,0.0
CMA-ES-sep,100,128,40,11,4000,78.99869172,0,0.0
CMA-ES-sep,100,128,40,12,4000,82.0246551,0,0.0
CMA-ES-sep,100,128,40,13,4000,80.39805911,0,0.0
CMA-ES-sep,100,128,40,14,4000,82.63352753,0,0.0
CMA-ES-sep,100,128,40,15,4000,83.01835483,0,0.0
CMA-ES-sep,100,129,40,1,4000,78.8197938,0,0.0
CMA-ES-sep,100,129,40,2,4000,83.99887533,0,0.0
CMA-ES-sep,100,129,40,3,4000,81.05479836,0,0.0
CMA-ES-sep,100,129,40,4,4000,80.7608213,0,0.0
CMA-ES-sep,100,129,40,5,4000,80.97762,0,0.0
CMA-ES-sep,100,129,40,6,4000,83.62584848,0,0.0
CMA-ES-sep,100,129,40,7,4000,79.50324253,0,0.0
CMA-ES-sep,100,129,40,8,4000,82.20349291,0,0.0
CMA-ES-sep,100,129,40,9,4000,78.0825257,0,0.0
CMA-ES-sep,100,129,40,10,4000,82.23969682,0,0.0
CMA-ES-sep,100,129,40,11,4000,83.14656286,0,0.0
CMA-ES-sep,100,129,40,12,4000,83.03700309,0,0.0
CMA-ES-sep,100,129,40,13,4000,81.23709047,0,0.0
CMA-ES-sep,100,129,40,14,4000,81.5163073,0,0.0
CMA-ES-sep,100,129,40,15,4000,81.51944037,0,0.0
